os_name,os_version,ip_checksum,ip_df,ip_hdr_length,ip_id,ip_mf,ip_off,ip_protocol,ip_rf,ip_tos,ip_total_length,ip_ttl,ip_version,tcp_ack,tcp_checksum,tcp_flags,tcp_header_length,tcp_mss,tcp_off,tcp_options,tcp_seq,tcp_timestamp,tcp_timestamp_echo_reply,tcp_urp,tcp_window_scaling,tcp_window_size
Mac OS,10.15.7,13134,1,5,0,0,16384,6,0,0,64,50,4,0,25455,2,20,1452,11,"M1452,N,W5,N,N,T,S,E,E,",2758879813,631766980,0,0,5,65535
Linux,x86_64,2604,1,5,38633,0,16384,6,0,0,60,51,4,0,41711,2,20,1300,10,"M1300,S,T,N,W12,",63918635,3685336258,0,0,12,42900
Mac OS,10.15.7,26826,1,5,0,0,16384,6,0,0,64,55,4,0,57438,2,20,1440,11,"M1440,N,W6,N,N,T,S,E,E,",1462756786,1756422242,0,0,6,65535
Mac OS,10.15.7,13134,1,5,0,0,16384,6,0,0,64,50,4,0,17388,2,20,1452,11,"M1452,N,W5,N,N,T,S,E,E,",1477142085,631648259,0,0,5,65535
Linux,x86_64,62591,1,5,35762,0,16384,6,0,0,60,56,4,0,1436,2,20,1460,10,"M1460,S,T,N,W8,",2364417594,92449010,0,0,8,65535
Linux,x86_64,44826,1,5,12297,0,16384,6,0,0,60,58,4,0,20662,2,20,1460,10,"M1460,S,T,N,W7,",4192758610,1753618915,0,0,7,64240
Mac OS,10.15.7,40163,1,5,0,0,16384,6,0,32,64,55,4,0,891,194,20,1360,11,"M1360,N,W6,N,N,T,S,E,E,",3992822458,2120124922,0,0,6,65535
Mac OS,10.15.7,51268,1,5,0,0,16384,6,0,0,64,51,4,0,19948,194,20,1452,11,"M1452,N,W6,N,N,T,S,E,E,",2478416519,48095391,0,0,6,65535
Linux,x86_64,60385,1,5,35525,0,16384,6,0,0,60,50,4,0,29004,2,20,1412,10,"M1412,S,T,N,W7,",363717942,1800177525,0,0,7,64240
Mac OS,10.15.7,14350,1,5,0,0,16384,6,0,0,64,52,4,0,35995,2,20,1240,11,"M1240,N,W6,N,N,T,S,E,E,",2007369045,3145265642,0,0,6,65535
Linux,x86_64,53447,1,5,58775,0,16384,6,0,0,60,55,4,0,24953,2,20,1452,10,"M1452,S,T,N,W9,",2541923614,1421323758,0,0,9,65535
Linux,x86_64,24675,1,5,14367,0,16384,6,0,0,60,51,4,0,1385,2,20,1412,10,"M1412,S,T,N,W7,",2993028135,2081848,0,0,7,29200
Linux,x86_64,32199,1,5,11273,0,16384,6,0,0,60,57,4,0,38359,2,20,1360,10,"M1360,S,T,N,W7,",4077044339,2768492389,0,0,7,64240
Mac OS,10.15.7,28709,1,5,0,0,16384,6,0,0,64,49,4,0,12952,2,20,1452,11,"M1452,N,W6,N,N,T,S,E,E,",3264906573,454217409,0,0,6,65535
Linux,x86_64,49941,1,5,13396,0,16384,6,0,0,60,54,4,0,14439,2,20,1408,10,"M1408,S,T,N,W7,",2271902007,17780067,0,0,7,29200
Mac OS,10.15.7,23570,1,5,0,0,16384,6,0,0,64,51,4,0,61415,2,20,1460,11,"M1460,N,W6,N,N,T,S,E,E,",2014339985,608340112,0,0,6,65535
Linux,x86_64,18666,1,5,28798,0,16384,6,0,0,60,44,4,0,19755,2,20,1452,10,"M1452,S,T,N,W7,",1504485807,1337298365,0,0,7,64240
Linux,x86_64,53041,1,5,1475,0,16384,6,0,0,60,54,4,0,41381,2,20,1340,10,"M1340,S,T,N,W8,",1648384011,65232328,0,0,8,42340
Mac OS,10.15.7,54068,0,5,0,0,0,6,0,0,64,42,4,0,52064,2,20,1376,11,"M1376,N,W6,N,N,T,S,E,E,",3195509404,1865754313,0,0,6,65535
Linux,x86_64,15442,1,5,28030,0,16384,6,0,0,60,57,4,0,54421,2,20,1360,10,"M1360,S,T,N,W7,",1091914746,2768280448,0,0,7,64240
Mac OS,10.15.7,10625,1,5,0,0,16384,6,0,0,64,50,4,0,28491,194,20,1460,11,"M1460,N,W6,N,N,T,S,E,E,",1722322872,751942883,0,0,6,65535
Linux,x86_64,15442,1,5,28030,0,16384,6,0,0,60,57,4,0,54421,2,20,1360,10,"M1360,S,T,N,W7,",1091914746,2768280448,0,0,7,64240
Linux,x86_64,4720,1,5,6294,0,16384,6,0,0,60,49,4,0,62746,2,20,1460,10,"M1460,S,T,N,W7,",2940689151,2731391285,0,0,7,64240
Linux,i686,14603,1,5,51597,0,16384,6,0,0,60,55,4,0,21555,2,20,1452,10,"M1452,S,T,N,W7,",215272950,697662967,0,0,7,64240
Mac OS,10.15.7,33892,1,5,0,0,16384,6,0,0,64,49,4,0,65513,2,20,1460,11,"M1460,N,W6,N,N,T,S,E,E,",2242127008,2058452287,0,0,6,65535
Mac OS,10.15.7,1395,1,5,0,0,16384,6,0,0,64,54,4,0,14753,2,20,1460,11,"M1460,N,W6,N,N,T,S,E,E,",2300854660,3102626521,0,0,6,65535
Linux,x86_64,53045,1,5,7423,0,16384,6,0,0,60,58,4,0,60061,2,20,1460,10,"M1460,S,T,N,W7,",275990035,1969454798,0,0,7,64240
Mac OS,10.15.7,53908,1,5,0,0,16384,6,0,0,64,56,4,0,14292,2,20,1460,11,"M1460,N,W6,N,N,T,S,E,E,",1024116014,104504049,0,0,6,65535
Linux,i686,58641,1,5,48140,0,16384,6,0,0,60,48,4,0,27742,2,20,1443,10,"M1443,S,T,N,W7,",2840162719,2366002896,0,0,7,64240
Mac OS,10.15.7,33892,1,5,0,0,16384,6,0,0,64,49,4,0,56754,2,20,1460,11,"M1460,N,W6,N,N,T,S,E,E,",735267405,2183646645,0,0,6,65535
Mac OS,10.15.7,33892,1,5,0,0,16384,6,0,0,64,49,4,0,33275,2,20,1460,11,"M1460,N,W6,N,N,T,S,E,E,",3325392260,2790670471,0,0,6,65535
Mac OS,10.15.7,53716,1,5,0,0,16384,6,0,0,64,58,4,0,49239,2,20,1412,11,"M1412,N,W6,N,N,T,S,E,E,",1468741914,1292701993,0,0,6,65535
Mac OS,10.15.7,54576,1,5,0,0,16384,6,0,0,64,47,4,0,64576,194,20,1460,11,"M1460,N,W6,N,N,T,S,E,E,",984509788,196164471,0,0,6,65535
Linux,x86_64,35850,1,5,29572,0,16384,6,0,32,60,53,4,0,2567,2,20,1400,10,"M1400,S,T,N,W7,",2255666701,2934486324,0,0,7,64240
Mac OS,10.15.7,33892,1,5,0,0,16384,6,0,0,64,49,4,0,26461,2,20,1460,11,"M1460,N,W6,N,N,T,S,E,E,",1066403151,954777720,0,0,6,65535
Mac OS,10.15.7,33892,1,5,0,0,16384,6,0,0,64,49,4,0,26461,2,20,1460,11,"M1460,N,W6,N,N,T,S,E,E,",1066403151,954777720,0,0,6,65535
Mac OS,10.15.7,33380,1,5,0,0,16384,6,0,0,64,51,4,0,51648,2,20,1460,11,"M1460,N,W6,N,N,T,S,E,E,",3133863737,3753789982,0,0,6,65535
Mac OS,10.15.7,33380,1,5,0,0,16384,6,0,0,64,51,4,0,7471,2,20,1460,11,"M1460,N,W6,N,N,T,S,E,E,",4145836946,3487845863,0,0,6,65535
Mac OS,10.15.7,33892,1,5,0,0,16384,6,0,0,64,49,4,0,17292,2,20,1460,11,"M1460,N,W6,N,N,T,S,E,E,",2068942857,2620504882,0,0,6,65535
Mac OS,10.15.7,33892,1,5,0,0,16384,6,0,0,64,49,4,0,35771,2,20,1460,11,"M1460,N,W6,N,N,T,S,E,E,",1555337932,977858785,0,0,6,65535
Mac OS,10.15.7,38762,1,5,0,0,16384,6,0,0,64,51,4,0,25336,2,20,1420,11,"M1420,N,W6,N,N,T,S,E,E,",2987311190,2039942246,0,0,6,65535
Mac OS,10.15.7,51972,1,5,0,0,16384,6,0,0,64,56,4,0,14075,2,20,1460,11,"M1460,N,W6,N,N,T,S,E,E,",2246306542,2496175460,0,0,6,65535
Linux,x86_64,25557,1,5,2926,0,16384,6,0,0,60,48,4,0,62176,2,20,1460,10,"M1460,S,T,N,W7,",3381996576,2296321036,0,0,7,64240
Mac OS,10.15.7,61540,1,5,0,0,16384,6,0,0,64,54,4,0,14635,2,20,1460,11,"M1460,N,W6,N,N,T,S,E,E,",889654282,232684656,0,0,6,65535
Linux,x86_64,25557,1,5,2926,0,16384,6,0,0,60,48,4,0,62176,2,20,1460,10,"M1460,S,T,N,W7,",3381996576,2296321036,0,0,7,64240
Linux,x86_64,25557,1,5,2926,0,16384,6,0,0,60,48,4,0,62176,2,20,1460,10,"M1460,S,T,N,W7,",3381996576,2296321036,0,0,7,64240
Linux,x86_64,25557,1,5,2926,0,16384,6,0,0,60,48,4,0,62176,2,20,1460,10,"M1460,S,T,N,W7,",3381996576,2296321036,0,0,7,64240
Mac OS,10.15.7,10737,1,5,0,0,16384,6,0,0,64,50,4,0,5862,2,20,1452,11,"M1452,N,W6,N,N,T,S,E,E,",632140601,3324871808,0,0,6,65535
Mac OS,10.15.7,24806,1,5,0,0,16384,6,0,0,64,48,4,0,9341,2,20,1452,11,"M1452,N,W5,N,N,T,S,E,E,",1375228491,3006586810,0,0,5,65535
Linux,x86_64,13499,1,5,14984,0,16384,6,0,0,60,48,4,0,31433,2,20,1460,10,"M1460,S,T,N,W7,",513195496,2296250932,0,0,7,64240
Mac OS,10.15,20852,1,5,0,0,16384,6,0,0,64,50,4,0,60862,2,20,1460,11,"M1460,N,W6,N,N,T,S,E,E,",3011254798,3320755632,0,0,6,65535
Mac OS,10.15.7,51998,1,5,0,0,16384,6,0,0,64,51,4,0,22934,2,20,1420,11,"M1420,N,W6,N,N,T,S,E,E,",2894227584,300695174,0,0,6,65535
Mac OS,10.15.7,23213,1,5,0,0,16384,6,0,0,64,56,4,0,35169,194,20,1412,11,"M1412,N,W6,N,N,T,S,E,E,",1909481636,4167214753,0,0,6,65535
Linux,x86_64,24035,1,5,18588,0,16384,6,0,0,60,53,4,0,2509,2,20,1460,10,"M1460,S,T,N,W7,",1484161877,310012422,0,0,7,64240
Mac OS,10.15.7,33892,1,5,0,0,16384,6,0,0,64,49,4,0,28874,2,20,1460,11,"M1460,N,W6,N,N,T,S,E,E,",4190757821,2767370596,0,0,6,65535
Mac OS,10.15.7,33380,1,5,0,0,16384,6,0,0,64,51,4,0,42447,2,20,1460,11,"M1460,N,W6,N,N,T,S,E,E,",881731565,2983196874,0,0,6,65535
Mac OS,10.15.7,33892,1,5,0,0,16384,6,0,0,64,49,4,0,45236,2,20,1460,11,"M1460,N,W6,N,N,T,S,E,E,",166548140,2408517657,0,0,6,65535
Mac OS,10.15.7,33892,1,5,0,0,16384,6,0,0,64,49,4,0,62012,2,20,1460,11,"M1460,N,W6,N,N,T,S,E,E,",1557315166,1233933933,0,0,6,65535
Mac OS,10.15.7,3616,1,5,0,0,16384,6,0,0,64,55,4,0,32339,2,20,1460,11,"M1460,N,W6,N,N,T,S,E,E,",3322080840,1319480515,0,0,6,65535
Linux,x86_64,38359,1,5,12028,0,16384,6,0,0,60,56,4,0,17854,2,20,1412,10,"M1412,S,T,N,W7,",2329610489,2925048765,0,0,7,64240
Mac OS,10.15.7,33892,1,5,0,0,16384,6,0,0,64,49,4,0,18570,2,20,1460,11,"M1460,N,W6,N,N,T,S,E,E,",1210250138,74261966,0,0,6,65535
Mac OS,10.15.7,36339,1,5,0,0,16384,6,0,0,64,49,4,0,52247,2,20,1452,11,"M1452,N,W5,N,N,T,S,E,E,",167014352,1181295857,0,0,5,65535
Mac OS,10.15.7,40764,1,5,0,0,16384,6,0,0,64,52,4,0,12038,2,20,1452,11,"M1452,N,W5,N,N,T,S,E,E,",3348864215,638977838,0,0,5,65535
Mac OS,10.15.6,17988,1,5,0,0,16384,6,0,0,64,48,4,0,27689,2,20,1424,11,"M1424,N,W5,N,N,T,S,E,E,",4135324380,3747022470,0,0,5,65535
Mac OS,10.15.7,33892,1,5,0,0,16384,6,0,0,64,49,4,0,46152,2,20,1460,11,"M1460,N,W6,N,N,T,S,E,E,",535877786,1946898210,0,0,6,65535
Linux,x86_64,3905,1,5,28180,0,16384,6,0,0,60,52,4,0,15891,2,20,1440,10,"M1440,S,T,N,W7,",174018460,3655370369,0,0,7,64240
Mac OS,10.15.7,33892,1,5,0,0,16384,6,0,0,64,49,4,0,11082,2,20,1460,11,"M1460,N,W6,N,N,T,S,E,E,",1164517842,4021087702,0,0,6,65535
Mac OS,10.15.7,33380,1,5,0,0,16384,6,0,0,64,51,4,0,58634,2,20,1460,11,"M1460,N,W6,N,N,T,S,E,E,",3196989690,2302939712,0,0,6,65535
Linux,x86_64,23071,1,5,5083,0,16384,6,0,0,60,56,4,0,50850,2,20,1460,10,"M1460,S,T,N,W7,",217547919,943677361,0,0,7,64240
Mac OS,10.15.7,46758,1,5,0,0,16384,6,0,0,64,52,4,0,27007,2,20,1400,11,"M1400,N,W6,N,N,T,S,E,E,",2012453330,426691158,0,0,6,65535
Mac OS,10.15.7,11393,1,5,0,0,16384,6,0,40,64,49,4,0,35103,2,20,1460,11,"M1460,N,W6,N,N,T,S,E,E,",2554087341,3652580730,0,0,6,65535
Mac OS,10.15.7,26472,1,5,0,0,16384,6,0,0,64,50,4,0,7492,2,20,1412,11,"M1412,N,W6,N,N,T,S,E,E,",775844643,1919622185,0,0,6,65535
Mac OS,10.15.7,23213,1,5,0,0,16384,6,0,0,64,56,4,0,29446,194,20,1412,11,"M1412,N,W6,N,N,T,S,E,E,",1676197643,1479347369,0,0,6,65535
Linux,x86_64,38618,1,5,8666,0,16384,6,0,0,60,48,4,0,14560,2,20,1460,10,"M1460,S,T,N,W7,",1437476414,4242628741,0,0,7,64240
Mac OS,10.15.7,43843,1,5,0,0,16384,6,0,40,64,49,4,0,8014,2,20,1360,11,"M1360,N,W6,N,N,N,N,N,N,N,N,N,N,N,N,S,E,E,",1192154248,,,0,6,65535
Mac OS,10.15.7,40646,1,5,0,0,16384,6,0,0,64,43,4,0,54897,2,20,1412,11,"M1412,N,W6,N,N,T,S,E,E,",3680331412,1945365295,0,0,6,65535
Linux,x86_64,14130,1,5,46338,0,16384,6,0,0,60,58,4,0,37580,2,20,1460,10,"M1460,S,T,N,W7,",3685404071,1968353674,0,0,7,64240
Mac OS,10.15.6,34891,1,5,0,0,16384,6,0,0,64,55,4,0,17469,2,20,1460,11,"M1460,N,W5,N,N,T,S,E,E,",3145112729,3712931202,0,0,5,65535
Mac OS,10.15.7,13046,1,5,0,0,16384,6,0,0,64,53,4,0,26929,2,20,1440,11,"M1440,N,W6,N,N,T,S,E,E,",4136851430,198482562,0,0,6,65535
Linux,x86_64,14807,1,5,30376,0,16384,6,0,0,60,58,4,0,3185,2,20,1460,10,"M1460,S,T,N,W7,",1810770393,961236215,0,0,7,64240
Mac OS,10.12.6,61809,1,5,59749,0,16384,6,0,32,64,53,4,0,37446,2,20,1460,11,"M1460,N,W5,N,N,T,S,E,E,",3369153642,885784744,0,0,5,65535
Mac OS,10.15.7,36795,1,5,0,0,16384,6,0,0,64,53,4,0,18156,2,20,1440,11,"M1440,N,W6,N,N,T,S,E,E,",2937911708,1735472964,0,0,6,65535
Mac OS,10.15.7,23090,1,5,0,0,16384,6,0,0,64,54,4,0,31369,2,20,1412,11,"M1412,N,W6,N,N,T,S,E,E,",2841955762,3935419439,0,0,6,65535
Linux,x86_64,62502,1,5,52438,0,16384,6,0,0,60,49,4,0,37755,2,20,1400,10,"M1400,S,T,N,W7,",2003702021,22601171,0,0,7,65535
Mac OS,10.10,47380,1,5,57110,0,16384,6,0,0,64,55,4,0,50367,2,20,1460,11,"M1460,N,W5,N,N,T,S,E,E,",1025753880,953064294,0,0,5,65535
Linux,x86_64,4801,1,5,52889,0,16384,6,0,0,60,55,4,0,46518,2,20,1460,10,"M1460,S,T,N,W7,",2589193592,3928418405,0,0,7,64240
Mac OS,10.15.7,6523,1,5,0,0,16384,6,0,0,64,46,4,0,11671,2,20,1460,11,"M1460,N,W6,N,N,T,S,E,E,",2246079505,241691931,0,0,6,65535
Linux,x86_64,28694,1,5,13981,0,16384,6,0,0,60,56,4,0,39358,2,20,1412,10,"M1412,S,T,N,W7,",4222902540,3105371100,0,0,7,64240
Linux,x86_64,58064,1,5,22414,0,16384,6,0,0,60,48,4,0,34146,2,20,1460,10,"M1460,S,T,N,W7,",3006364822,4168601459,0,0,7,64240
Linux,x86_64,60577,1,5,62648,0,16384,6,0,0,60,55,4,0,8477,2,20,1460,10,"M1460,S,T,N,W7,",1893428282,3928180259,0,0,7,64240
Linux,x86_64,61194,1,5,24876,0,16384,6,0,0,60,50,4,0,48909,2,20,1412,10,"M1412,S,T,N,W6,",4162379151,4701347,0,0,6,65535
Linux,x86_64,55372,1,5,2144,0,16384,6,0,40,60,46,4,0,10361,2,20,1400,10,"M1400,S,T,N,W7,",76964831,355263,0,0,7,65535
Mac OS,10.15.7,11393,1,5,0,0,16384,6,0,40,64,49,4,0,60883,2,20,1460,11,"M1460,N,W6,N,N,T,S,E,E,",2988121769,3811941494,0,0,6,65535
Linux,x86_64,8257,1,5,34161,0,16384,6,0,32,60,54,4,0,13571,2,20,1360,10,"M1360,S,T,N,W7,",3389130539,777343288,0,0,7,64240
Mac OS,10.15.7,26410,1,5,0,0,16384,6,0,0,64,55,4,0,40179,2,20,1460,11,"M1460,N,W6,N,N,T,S,E,E,",1314102022,169607643,0,0,6,65535
Mac OS,10.15.7,26410,1,5,0,0,16384,6,0,0,64,55,4,0,16081,2,20,1460,11,"M1460,N,W6,N,N,T,S,E,E,",3281500233,3357282154,0,0,6,65535
Mac OS,10.15.7,26410,1,5,0,0,16384,6,0,0,64,55,4,0,16081,2,20,1460,11,"M1460,N,W6,N,N,T,S,E,E,",3281500233,3357282154,0,0,6,65535
Mac OS,10.15.7,26410,1,5,0,0,16384,6,0,0,64,55,4,0,40990,2,20,1460,11,"M1460,N,W6,N,N,T,S,E,E,",1539544364,1005766030,0,0,6,65535
Mac OS,10.15.7,45511,1,5,0,0,16384,6,0,0,64,52,4,0,36157,2,20,1440,11,"M1440,N,W6,N,N,T,S,E,E,",858879570,1153126773,0,0,6,65535
Linux,x86_64,57905,1,5,38306,0,16384,6,0,0,60,47,4,0,33274,2,20,1460,10,"M1460,S,T,N,W7,",2321953522,1843346102,0,0,7,64240
Mac OS,10.15.7,64288,0,5,33553,0,0,6,0,0,64,57,4,0,24089,2,20,1460,11,"M1460,N,W6,N,N,T,S,E,E,",3607861504,4284330252,0,0,6,65535
Mac OS,10.15.7,1534,0,5,30772,0,0,6,0,0,64,57,4,0,4678,2,20,1460,11,"M1460,N,W6,N,N,T,S,E,E,",2739664988,1400903634,0,0,6,65535
Mac OS,10.12.6,22313,1,5,19786,0,16384,6,0,0,64,47,4,0,11515,2,20,1412,11,"M1412,N,W5,N,N,T,S,E,E,",277777034,4081487047,0,0,5,65535
Mac OS,10.15.7,8094,0,5,24212,0,0,6,0,0,64,57,4,0,15278,2,20,1460,11,"M1460,N,W6,N,N,T,S,E,E,",1750482091,1253916718,0,0,6,65535
Mac OS,10.15.7,59080,0,5,38761,0,0,6,0,0,64,57,4,0,19192,2,20,1460,11,"M1460,N,W6,N,N,T,S,E,E,",1519604151,722608084,0,0,6,65535
Linux,i686,17958,1,5,53994,0,16384,6,0,0,60,52,4,0,20671,2,20,1424,10,"M1424,S,T,N,W7,",4047591815,691247404,0,0,7,64240
Mac OS,10.15.7,20094,1,5,0,0,16384,6,0,0,64,49,4,0,15551,2,20,1380,11,"M1380,N,W6,N,N,T,S,E,E,",3901198099,2604014256,0,0,6,65535
Linux,x86_64,36891,1,5,47672,0,16384,6,0,0,60,56,4,0,4018,2,20,1440,10,"M1440,S,T,N,W7,",863047356,234174783,0,0,7,64240
Mac OS,10.15.7,43843,1,5,0,0,16384,6,0,40,64,49,4,0,29517,2,20,1360,11,"M1360,N,W6,N,N,N,N,N,N,N,N,N,N,N,N,S,E,E,",2868805563,,,0,6,65535
Mac OS,10.15.7,22014,0,5,0,0,0,6,0,56,64,51,4,0,59102,2,20,1400,11,"M1400,N,W6,N,N,T,S,E,E,",2596082944,3528484407,0,0,6,65535
Linux,x86_64,44785,1,5,30068,0,16384,6,0,0,60,57,4,0,9773,2,20,1460,10,"M1460,S,T,N,W7,",1319305608,27292924,0,0,7,29200
Linux,x86_64,38775,1,5,3816,0,16384,6,0,0,60,54,4,0,23568,2,20,1456,10,"M1456,S,T,N,W7,",3619963247,4112398288,0,0,7,64240
Linux,x86_64,48702,1,5,37396,0,16384,6,0,0,60,52,4,0,31164,2,20,1420,10,"M1420,S,T,N,W7,",1918082915,1530408451,0,0,7,64240
Linux,x86_64,2278,1,5,50245,0,16384,6,0,0,60,42,4,0,59866,2,20,1400,10,"M1400,S,T,N,W7,",2756707808,3497183827,0,0,7,64400
Linux,x86_64,7746,1,5,45495,0,16384,6,0,0,60,54,4,0,9332,2,20,1460,10,"M1460,S,T,N,W7,",429423736,1981389300,0,0,7,64240
Mac OS,10.15,41905,1,5,0,0,16384,6,0,0,64,47,4,0,13815,2,20,1460,11,"M1460,N,W6,N,N,T,S,E,E,",765033342,2273527812,0,0,6,65535
Mac OS,10.14.6,58,1,5,0,0,16384,6,0,0,64,52,4,0,47401,2,20,1440,11,"M1440,N,W6,N,N,T,S,E,E,",4118384902,934512298,0,0,6,65535
Linux,x86_64,9374,1,5,27368,0,16384,6,0,0,60,50,4,0,11579,2,20,1460,10,"M1460,S,T,N,W7,",4119602716,2996131059,0,0,7,64240
Mac OS,10.15.7,38047,1,5,0,0,16384,6,0,0,64,55,4,0,33180,2,20,1400,11,"M1400,N,W5,N,N,T,S,E,E,",3157430893,1491459862,0,0,5,65535
Linux,x86_64,62509,1,5,10299,0,16384,6,0,0,60,50,4,0,24951,2,20,1460,10,"M1460,S,T,N,W7,",2208956364,1373844821,0,0,7,64240
Linux,x86_64,62509,1,5,10299,0,16384,6,0,0,60,50,4,0,24951,2,20,1460,10,"M1460,S,T,N,W7,",2208956364,1373844821,0,0,7,64240
Linux,x86_64,62509,1,5,10299,0,16384,6,0,0,60,50,4,0,24951,2,20,1460,10,"M1460,S,T,N,W7,",2208956364,1373844821,0,0,7,64240
Linux,x86_64,62509,1,5,10299,0,16384,6,0,0,60,50,4,0,24951,2,20,1460,10,"M1460,S,T,N,W7,",2208956364,1373844821,0,0,7,64240
Linux,x86_64,62509,1,5,10299,0,16384,6,0,0,60,50,4,0,24951,2,20,1460,10,"M1460,S,T,N,W7,",2208956364,1373844821,0,0,7,64240
Linux,x86_64,8985,1,5,63823,0,16384,6,0,0,60,50,4,0,43326,2,20,1460,10,"M1460,S,T,N,W7,",1914070157,1373747360,0,0,7,64240
Mac OS,10.15.7,7292,1,5,0,0,16384,6,0,0,64,50,4,0,47465,2,20,1452,11,"M1452,N,W6,N,N,T,S,E,E,",532040762,3016710996,0,0,6,65535
Linux,x86_64,8985,1,5,63823,0,16384,6,0,0,60,50,4,0,43326,2,20,1460,10,"M1460,S,T,N,W7,",1914070157,1373747360,0,0,7,64240
Linux,x86_64,8985,1,5,63823,0,16384,6,0,0,60,50,4,0,43326,2,20,1460,10,"M1460,S,T,N,W7,",1914070157,1373747360,0,0,7,64240
Linux,x86_64,8985,1,5,63823,0,16384,6,0,0,60,50,4,0,43326,2,20,1460,10,"M1460,S,T,N,W7,",1914070157,1373747360,0,0,7,64240
Linux,x86_64,52394,1,5,20414,0,16384,6,0,0,60,50,4,0,41474,2,20,1460,10,"M1460,S,T,N,W7,",1466600093,1373746298,0,0,7,64240
Linux,x86_64,8985,1,5,63823,0,16384,6,0,0,60,50,4,0,43326,2,20,1460,10,"M1460,S,T,N,W7,",1914070157,1373747360,0,0,7,64240
Linux,x86_64,29407,1,5,29726,0,16384,6,0,0,60,56,4,0,57654,2,20,1452,10,"M1452,S,T,N,W7,",1436281356,961928036,0,0,7,64240
Linux,x86_64,49212,1,5,5514,0,16384,6,0,0,60,54,4,0,39416,2,20,1460,10,"M1460,S,T,N,W7,",3142260969,3454860099,0,0,7,64240
Linux,x86_64,34533,1,5,38275,0,16384,6,0,0,60,50,4,0,10067,2,20,1460,10,"M1460,S,T,N,W7,",2702567786,1373589215,0,0,7,64240
Linux,x86_64,34533,1,5,38275,0,16384,6,0,0,60,50,4,0,10067,2,20,1460,10,"M1460,S,T,N,W7,",2702567786,1373589215,0,0,7,64240
Linux,x86_64,34533,1,5,38275,0,16384,6,0,0,60,50,4,0,10067,2,20,1460,10,"M1460,S,T,N,W7,",2702567786,1373589215,0,0,7,64240
Mac OS,10.15.7,24806,1,5,0,0,16384,6,0,0,64,48,4,0,62536,2,20,1452,11,"M1452,N,W5,N,N,T,S,E,E,",3600060806,3107735594,0,0,5,65535
Linux,x86_64,28737,1,5,29410,0,16384,6,0,0,60,57,4,0,42707,2,20,1460,10,"M1460,S,T,N,W10,",426561139,14728337,0,0,10,65535
Linux,x86_64,22487,1,5,50321,0,16384,6,0,0,60,50,4,0,40556,2,20,1460,10,"M1460,S,T,N,W7,",3423779036,1373420615,0,0,7,64240
Linux,x86_64,34138,1,5,38670,0,16384,6,0,0,60,50,4,0,47452,2,20,1460,10,"M1460,S,T,N,W7,",397563734,1373419340,0,0,7,64240
Linux,x86_64,22487,1,5,50321,0,16384,6,0,0,60,50,4,0,40556,2,20,1460,10,"M1460,S,T,N,W7,",3423779036,1373420615,0,0,7,64240
Linux,x86_64,22487,1,5,50321,0,16384,6,0,0,60,50,4,0,40556,2,20,1460,10,"M1460,S,T,N,W7,",3423779036,1373420615,0,0,7,64240
Mac OS,10.15,22030,1,5,0,0,16384,6,0,0,64,54,4,0,6991,2,20,1460,11,"M1460,N,W6,N,N,T,S,E,E,",2591953702,923028900,0,0,6,65535
Mac OS,10.15.7,7548,1,5,0,0,16384,6,0,0,64,49,4,0,50075,2,20,1452,11,"M1452,N,W6,N,N,T,S,E,E,",165647230,573485564,0,0,6,65535
Linux,x86_64,25298,1,5,47510,0,16384,6,0,0,60,50,4,0,50712,2,20,1460,10,"M1460,S,T,N,W7,",268202608,1373284094,0,0,7,64240
Linux,x86_64,22763,1,5,50045,0,16384,6,0,0,60,50,4,0,64138,2,20,1460,10,"M1460,S,T,N,W7,",3438904686,1373282974,0,0,7,64240
Linux,x86_64,30973,1,5,17314,0,16384,6,0,0,60,58,4,0,65022,2,20,1460,10,"M1460,S,T,N,W10,",2433719832,1555343241,0,0,10,65535
Linux,x86_64,42823,1,5,29985,0,16384,6,0,0,60,50,4,0,29174,2,20,1460,10,"M1460,S,T,N,W7,",1050317744,1373172798,0,0,7,64240
Mac OS,10.13.5,40764,1,5,0,0,16384,6,0,0,64,54,4,0,13724,2,20,1339,11,"M1339,N,W6,N,N,T,S,E,E,",3359944159,1597526958,0,0,6,65535
Linux,x86_64,9976,1,5,62832,0,16384,6,0,0,60,50,4,0,36357,2,20,1460,10,"M1460,S,T,N,W7,",1676626331,1373030221,0,0,7,64240
Linux,x86_64,3688,1,5,3585,0,16384,6,0,0,60,50,4,0,4301,2,20,1460,10,"M1460,S,T,N,W7,",1849670592,1373030410,0,0,7,64240
Linux,x86_64,3688,1,5,3585,0,16384,6,0,0,60,50,4,0,4301,2,20,1460,10,"M1460,S,T,N,W7,",1849670592,1373030410,0,0,7,64240
Linux,x86_64,24811,1,5,47997,0,16384,6,0,0,60,50,4,0,61810,2,20,1460,10,"M1460,S,T,N,W7,",1075056423,1373028921,0,0,7,64240
Linux,x86_64,64221,1,5,40356,0,16384,6,0,0,60,51,4,0,48621,2,20,1412,10,"M1412,S,T,N,W7,",1427110465,550885,0,0,7,29200
Linux,x86_64,23736,1,5,49072,0,16384,6,0,0,60,50,4,0,7372,2,20,1460,10,"M1460,S,T,N,W7,",1231627240,1372935789,0,0,7,64240
